Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
MMPB,America/Mexico_City,2021-03-15,50.00,84.20,33.80,48.20,0.00,12.75,20.80,S,3.11,9.00,,,30.16,30.32,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-16,48.20,82.76,26.60,47.30,0.00,14.99,24.17,S,3.11,9.32,,,30.14,30.29,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-17,41.00,81.68,33.80,47.66,2.24,16.11,,S,3.11,9.00,,,30.15,30.28,NCD,no cloud detected,ICC05,five oktas - 6/10,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-18,50.00,77.72,32.00,41.00,2.24,16.11,21.92,N,3.11,9.00,,,30.24,30.39,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-19,42.80,76.28,29.66,41.00,2.24,14.99,,SE,3.11,8.00,,,30.26,30.43,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-20,41.00,79.16,23.00,39.56,0.00,16.11,24.17,NE,3.11,8.00,,,30.24,30.41,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-21,44.60,79.16,28.40,41.54,2.24,12.75,,S,3.11,9.00,,,30.20,30.37,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-22,46.40,80.24,35.60,46.40,0.00,25.32,,S,3.11,10.00,,,30.12,30.31,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-23,50.00,81.68,29.30,49.10,0.00,21.92,,S,3.11,8.00,,,30.10,30.27,NCD,no cloud detected,FEW,mostly clear,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-24,44.60,82.40,15.80,34.34,0.00,23.04,33.37,S,3.11,12.43,,,30.09,30.25,NCD,no cloud detected,SKC,clear,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-25,46.40,81.68,17.60,35.96,0.00,19.69,,S,3.11,10.00,,,30.14,30.29,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-26,46.40,82.40,21.20,42.80,2.24,12.75,,SW,3.11,9.00,,,30.18,30.32,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-27,46.40,82.40,30.20,42.80,0.00,14.99,18.41,S,7.00,30.00,,,30.15,30.34,NCD,no cloud detected,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-28,48.20,86.00,28.40,44.60,0.00,24.17,27.74,N,7.00,8.00,,,30.15,30.33,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-29,50.00,78.80,32.00,46.40,4.60,17.26,,S,8.00,9.00,,,30.19,30.36,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-30,46.40,84.20,30.20,41.00,2.24,19.69,,S,7.00,9.00,,,30.16,30.33,NCD,no cloud detected,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-03-31,48.20,84.20,10.40,46.40,2.24,14.99,23.04,N,7.00,9.00,,,30.20,30.33,SCT,partly cloudy,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-01,50.00,71.60,33.80,42.80,9.17,24.17,28.86,N,7.00,9.00,,,30.33,30.47,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-02,50.00,75.20,33.80,42.80,0.00,23.04,,N,9.00,10.00,,,30.29,30.45,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-03,42.80,77.00,23.00,39.20,2.24,14.99,,S,9.00,11.00,,,30.23,30.41,NCD,no cloud detected,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-04,39.20,78.80,15.80,37.40,0.00,12.75,19.69,S,6.00,9.00,,,30.16,30.35,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-05,42.80,77.00,32.00,39.20,0.00,20.80,14.99,S,7.00,9.00,,,30.10,30.30,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-06,46.40,75.20,30.20,45.86,2.24,18.41,18.41,E,3.11,9.00,,,30.17,30.30,FEW,mostly clear,OVC,overcast,TS,thunderstorm,IWC17,thunderstorm,-TSRA,thunderstorm with light rain,IWC95,thunderstorm with rain,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-07,42.80,78.80,30.20,41.00,2.24,16.11,23.04,SW,7.00,10.00,,,30.17,30.33,NCD,no cloud detected,BKN,mostly cloudy,VCRA,rain in the vicinity,-RA,light rain,IWC61,light rain,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-08,46.40,80.60,23.00,39.20,0.00,19.69,18.41,S,7.00,10.00,,,30.15,30.31,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-09,50.00,80.24,33.80,49.46,0.00,20.80,,SW,3.11,10.00,,,30.14,30.30,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-10,48.20,83.84,30.20,51.62,2.24,21.92,,S,3.11,9.00,,,30.11,30.28,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-11,48.20,84.56,28.40,46.04,2.24,16.11,26.47,S,3.11,10.00,,,30.08,30.23,NCD,no cloud detected,FEW,mostly clear,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-12,51.80,87.44,30.20,43.52,0.00,13.87,19.69,SE,3.11,10.00,,,30.11,30.23,NCD,no cloud detected,ICC05,five oktas - 6/10,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-13,48.20,86.72,30.20,46.40,0.00,12.75,,S,3.11,8.00,,,30.16,30.31,ICC01,one okta - 1/10 or less but not zero,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-14,50.00,86.00,35.60,51.08,2.24,23.04,19.69,NE,3.11,8.00,,,30.20,30.37,FEW,mostly clear,OVC,overcast,TS,thunderstorm,IWC17,thunderstorm,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-15,48.20,84.92,37.40,47.84,2.24,16.11,,SW,3.11,9.00,,,30.16,30.32,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-16,51.80,85.28,32.00,53.60,0.00,17.26,25.32,S,3.11,8.00,,,30.11,30.27,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-17,55.40,86.36,26.60,44.96,0.00,24.17,31.09,S,3.11,8.00,,,30.09,30.25,NCD,no cloud detected,ICC05,five oktas - 6/10,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-18,50.00,84.92,21.20,46.76,2.24,34.52,35.79,S,3.11,9.00,,,30.10,30.27,NCD,no cloud detected,FEW,mostly clear,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-19,48.20,82.04,14.00,42.08,2.24,33.37,,S,3.11,8.00,,,30.11,30.27,NCD,no cloud detected,ICC03,three oktas - 4/10,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-20,44.60,84.20,17.60,35.24,0.00,21.92,33.37,S,3.11,8.00,,,30.16,30.32,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-21,46.40,84.20,24.80,49.10,2.24,19.69,21.92,S,3.11,8.00,,,30.20,30.37,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-22,48.20,82.40,35.60,49.82,2.24,20.80,,S,3.11,8.00,,,30.19,30.35,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-23,48.20,82.76,32.00,47.84,2.24,20.80,26.47,S,3.11,7.00,,,30.16,30.33,NCD,no cloud detected,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-24,51.80,86.36,32.00,47.48,0.00,19.69,19.69,S,3.11,11.00,,,30.16,30.30,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-25,53.60,84.20,33.80,47.48,4.47,101.27,17.26,SW,3.11,8.00,,,30.18,30.35,NCD,no cloud detected,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-26,51.80,88.16,35.60,46.40,2.24,17.26,,S,3.11,8.00,,,30.18,30.35,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-27,53.60,88.52,35.60,51.98,0.00,19.69,21.92,S,3.11,8.00,,,30.15,30.33,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-28,55.40,86.72,37.40,54.14,0.00,21.92,25.32,S,3.11,7.00,,,30.14,30.32,NCD,no cloud detected,BKN,mostly cloudy,IWC51,light drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-29,51.80,86.00,41.00,50.72,0.00,21.92,20.80,S,3.11,7.00,,,30.15,30.29,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-04-30,55.40,78.80,42.80,51.80,0.00,16.11,,S,6.00,9.00,,,30.18,30.33,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-01,51.80,78.80,42.62,55.40,2.24,23.04,,S,2.00,7.00,,,30.14,30.32,FEW,mostly clear,BKN,mostly cloudy,HZ,haze,IWC05,haze,BR,mist,IWC10,mist,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-02,55.40,81.68,37.40,50.90,0.00,27.74,32.22,S,3.11,7.00,,,30.11,30.27,FEW,mostly clear,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-03,50.00,82.40,33.80,50.18,0.00,26.40,31.09,S,3.11,7.00,,,30.11,30.24,NCD,no cloud detected,FEW,mostly clear,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-04,48.20,83.12,35.60,51.98,0.00,18.34,,S,3.11,9.00,,,30.15,30.27,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-05,55.40,82.40,39.20,55.04,2.24,14.99,,NE,3.11,9.00,,,30.24,30.37,NCD,no cloud detected,OVC,overcast,IWC63,rain,IWC61,light rain,IWC52,intermittent drizzle,IWC05,haze,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-06,51.80,83.12,28.40,51.80,0.00,17.26,17.26,NE,3.11,8.00,,,30.26,30.42,NCD,no cloud detected,BKN,mostly cloudy,IWC52,intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-07,50.00,78.80,37.40,47.30,0.00,12.75,,N,3.11,9.00,,,30.26,30.41,NCD,no cloud detected,OVC,overcast,IWC52,intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-08,48.20,82.04,37.58,52.52,2.24,17.26,,N,3.11,9.00,,,30.20,30.35,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-09,59.00,78.08,46.40,57.56,0.00,16.11,,S,3.11,9.00,,,30.17,30.33,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,IWC60,light intermittent rain,IWC51,light drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-10,53.60,79.52,48.20,57.56,0.00,17.26,,S,3.11,8.00,,,30.16,30.32,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-11,57.20,79.52,50.00,61.88,0.00,17.26,,S,3.11,8.00,,,30.18,30.33,FEW,mostly clear,OVC,overcast,IWC54,heavy intermittent drizzle,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-12,53.60,80.60,42.80,55.94,2.24,24.17,,E,3.11,12.43,,,30.21,30.44,FEW,mostly clear,OVC,overcast,TSRA,thunderstorm with rain,IWC95,thunderstorm with rain,RA,rain,IWC63,rain,VCRA,rain in the vicinity,IWC05,haze,IWC16,precipitation in the vicinity,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-13,56.12,73.40,48.20,54.32,2.24,13.87,,N,3.11,12.43,,,29.85,30.40,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,IWC63,rain,IWC53,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-14,55.40,74.12,44.60,56.30,2.24,18.41,,N,3.11,12.00,,,30.32,30.41,FEW,mostly clear,OVC,overcast,VCRA,rain in the vicinity,-RA,light rain,IWC61,light rain,IWC05,haze,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-15,55.76,79.16,47.66,54.68,0.00,14.99,,SE,3.11,10.00,,,30.25,30.38,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-16,55.40,73.40,46.40,57.74,2.24,14.99,,S,3.11,10.00,,,30.25,30.42,FEW,mostly clear,OVC,overcast,VCRA,rain in the vicinity,-RA,light rain,IWC61,light rain,IWC55,heavy drizzle,-DZ,light drizzle,IWC51,light drizzle,IWC05,haze,IWC16,precipitation in the vicinity,,,,,,,,
MMPB,America/Mexico_City,2021-05-17,57.20,75.20,46.40,53.60,6.90,17.26,,SW,5.00,10.00,,,29.84,30.36,SCT,partly cloudy,OVC,overcast,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-18,50.00,75.92,44.60,56.48,2.24,25.32,,S,3.11,10.00,,,30.16,30.33,FEW,mostly clear,BKN,mostly cloudy,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-19,57.20,79.16,33.80,55.40,0.00,23.04,,S,3.11,12.43,,,29.79,30.26,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-20,50.00,80.24,21.20,50.00,0.00,19.69,,S,3.11,12.43,,,30.16,30.27,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-21,48.20,77.00,35.60,51.62,2.24,25.32,,S,3.11,10.00,,,30.23,30.37,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-22,44.60,80.60,30.20,50.90,0.00,16.11,,S,3.11,12.00,,,30.23,30.39,NCD,no cloud detected,BKN,mostly cloudy,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-23,51.80,80.60,34.88,55.40,2.24,13.87,,NE,3.11,13.00,,,30.22,30.39,NCD,no cloud detected,BKN,mostly cloudy,RA,rain,IWC63,rain,IWC20,drizzle/snow grains,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-24,53.60,78.80,43.52,59.72,0.00,19.69,,S,3.11,9.00,,,30.24,30.37,FEW,mostly clear,OVC,overcast,TS,thunderstorm,IWC17,thunderstorm,TSRA,thunderstorm with rain,IWC95,thunderstorm with rain,GSRA,small hail and rain,-RA,light rain,IWC61,light rain,IWC20,drizzle/snow grains,IWC05,haze,,,,,,
MMPB,America/Mexico_City,2021-05-25,53.60,78.44,45.86,58.82,2.24,14.99,,S,3.11,9.00,,,30.29,30.40,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-26,56.84,78.80,44.60,56.12,2.24,12.75,,E,3.11,10.00,,,30.30,30.46,FEW,mostly clear,OVC,overcast,VCRA,rain in the vicinity,IWC05,haze,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-27,53.60,80.60,33.44,51.98,3.36,14.99,,S,3.11,12.43,,,30.27,30.43,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-28,55.40,78.80,41.00,57.92,0.00,20.80,23.04,S,3.11,9.00,,,30.24,30.37,FEW,mostly clear,OVC,overcast,-TSRA,thunderstorm with light rain,IWC95,thunderstorm with rain,+RA,heavy rain,IWC65,heavy rain,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-29,50.00,77.00,44.06,55.40,2.24,17.26,29.97,S,3.11,9.00,,,30.20,30.32,NCD,no cloud detected,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-30,50.00,80.60,42.80,53.60,2.24,17.26,,S,3.11,13.00,,,30.24,30.36,NCD,no cloud detected,BKN,mostly cloudy,RA,rain,IWC63,rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-05-31,51.80,77.00,37.40,53.60,0.00,17.26,,S,3.11,9.00,,,30.27,30.40,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-01,57.20,78.80,41.54,55.40,2.24,11.51,,S,3.11,11.00,,,30.23,30.36,NCD,no cloud detected,OVC,overcast,-RA,light rain,IWC61,light rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-02,57.20,71.60,47.84,53.60,0.00,14.99,21.92,S,3.11,8.00,,,30.23,30.33,SCT,partly cloudy,OVC,overcast,IWC51,light drizzle,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-03,57.20,71.60,48.20,53.60,2.24,19.69,,S,7.00,10.00,,,30.20,30.32,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-04,55.40,66.20,53.60,57.20,2.24,11.51,,SW,3.11,10.00,,,30.25,30.33,ICC03,three oktas - 4/10,OVC,overcast,-RA,light rain,IWC61,light rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-05,55.40,68.00,46.40,58.46,0.00,11.51,23.04,NE,0.50,9.00,,,30.23,30.35,FEW,mostly clear,VV,overcast,-RA,light rain,IWC61,light rain,IWC51,light drizzle,IWC50,light intermittent drizzle,HZ,haze,IWC05,haze,FG,fog,IWC44,fog,BR,mist,IWC10,mist,,,,
MMPB,America/Mexico_City,2021-06-06,53.60,77.00,37.40,55.40,0.00,13.87,26.47,S,4.00,12.00,,,30.22,30.35,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-07,51.80,80.60,39.20,57.20,2.24,14.99,,S,3.11,13.00,,,30.20,30.34,FEW,mostly clear,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-08,51.80,78.80,42.80,58.10,0.00,35.79,,SE,3.11,9.00,,,30.25,30.39,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,-RA,light rain,IWC61,light rain,IWC50,light intermittent drizzle,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-09,53.60,77.00,44.60,55.40,3.36,14.99,,S,3.11,9.00,,,30.27,30.39,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-10,50.00,75.20,39.20,53.78,2.24,14.99,28.86,SE,3.11,13.00,,,30.22,30.36,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,-RA,light rain,IWC61,light rain,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-11,51.80,68.00,44.60,55.40,0.00,8.06,,N,3.11,10.00,,,30.20,30.28,FEW,mostly clear,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-12,53.60,71.60,50.00,55.40,0.00,16.11,,E,3.00,10.00,,,30.17,30.26,FEW,mostly clear,OVC,overcast,-TSRA,thunderstorm with light rain,IWC95,thunderstorm with rain,RA,rain,IWC63,rain,VCRA,rain in the vicinity,IWC16,precipitation in the vicinity,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-13,55.40,69.80,51.80,57.20,2.24,12.75,,SW,3.11,13.00,,,30.22,30.30,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-14,55.40,69.80,51.80,61.34,0.00,9.21,,N,3.00,10.00,,,30.23,30.31,SCT,partly cloudy,OVC,overcast,-RA,light rain,IWC61,light rain,IWC05,haze,HZ,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-15,55.40,71.60,48.20,57.92,4.47,17.26,,N,3.11,12.00,,,30.24,30.32,SCT,partly cloudy,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-16,53.60,77.00,41.00,46.40,2.24,18.41,,N,10.00,13.00,,,30.17,30.28,ICC01,one okta - 1/10 or less but not zero,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-17,51.80,73.40,46.40,57.92,2.24,13.87,,N,3.11,12.43,,,30.17,30.26,FEW,mostly clear,OVC,overcast,-RA,light rain,IWC61,light rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-18,53.60,66.20,50.00,57.56,2.24,14.99,,S,2.50,12.00,,,30.25,30.30,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,-RA,light rain,IWC61,light rain,DZ,drizzle,IWC53,drizzle,-DZ,light drizzle,IWC51,light drizzle,IWC05,haze,,,,,,
MMPB,America/Mexico_City,2021-06-19,55.40,71.60,53.60,60.62,2.24,25.32,,S,3.11,13.00,,,30.29,30.34,SCT,partly cloudy,OVC,overcast,-RA,light rain,IWC61,light rain,IWC51,light drizzle,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-20,55.40,73.40,53.60,59.00,3.36,17.26,,S,7.00,10.00,,,30.27,30.39,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-21,57.20,73.40,53.60,57.20,2.24,20.80,,S,8.00,10.00,,,30.25,30.36,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-22,57.20,75.92,51.80,58.28,2.24,20.80,,S,3.11,13.00,,,30.23,30.36,FEW,mostly clear,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-23,53.60,71.60,50.00,59.18,0.00,12.75,,S,3.11,10.00,,,30.29,30.39,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-24,51.80,71.60,48.20,55.40,2.24,12.75,28.86,SE,3.11,10.00,,,30.25,30.37,ICC01,one okta - 1/10 or less but not zero,BKN,mostly cloudy,-TSRA,thunderstorm with light rain,IWC95,thunderstorm with rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-25,53.60,69.80,50.00,56.30,0.00,16.11,23.04,S,3.11,13.00,,,30.21,30.36,FEW,mostly clear,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-26,53.60,71.60,42.80,53.60,0.00,24.17,,S,7.00,12.00,,,30.21,30.30,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-06-27,53.60,59.00,50.00,55.40,2.24,17.26,,S,6.00,10.00,,,30.22,30.30,BKN,mostly cloudy,OVC,overcast,-RA,light rain,IWC61,light rain,DZ,drizzle,IWC53,drizzle,-DZ,light drizzle,IWC51,light drizzle,,,,,,,,,,,,
