Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
MMPB,America/Mexico_City,1999-05-11,51.80,80.96,42.80,53.60,0.00,13.87,,S,3.11,6.00,,,30.12,30.25,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-12,53.60,79.70,24.80,53.60,0.00,23.04,,S,3.11,6.00,,,30.16,30.26,NCD,no cloud detected,OVC,overcast,IWC54,heavy intermittent drizzle,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-13,48.20,79.52,35.60,66.20,0.00,13.81,,NW,3.11,6.00,,,30.20,30.29,NCD,no cloud detected,OVC,overcast,-RA,light rain,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-14,50.00,81.32,33.80,51.98,0.00,11.51,,S,3.11,6.00,,,30.17,30.34,NCD,no cloud detected,OVC,overcast,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-15,51.80,80.60,37.40,56.12,0.00,23.04,,S,3.11,6.00,,,30.17,30.32,FEW,mostly clear,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-16,53.60,82.40,41.00,56.12,0.00,23.02,,S,3.11,6.21,,,30.16,30.34,NCD,no cloud detected,OVC,overcast,IWC05,haze,HZ,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-17,51.80,84.56,34.88,54.32,0.00,17.26,,S,3.11,6.00,,,30.18,30.32,NCD,no cloud detected,OVC,overcast,HZ,haze,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-18,51.80,77.72,30.20,57.20,0.00,23.04,,N,3.11,6.00,,,30.21,30.30,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-19,46.40,78.44,33.80,50.00,0.00,17.26,,S,3.11,12.43,,,30.18,30.32,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-20,46.04,79.70,24.80,45.50,0.00,13.87,,S,3.11,12.43,,,30.17,30.29,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-21,50.00,82.40,35.06,51.08,0.00,11.51,,NW,3.11,6.21,,,30.17,30.34,NCD,no cloud detected,BKN,mostly cloudy,RA,rain,IWC63,rain,HZ,haze,IWC05,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-22,48.92,81.68,24.80,57.20,0.00,16.11,,SE,3.11,6.21,,,30.20,30.35,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-23,48.20,81.68,28.58,46.40,0.00,18.41,,NE,3.11,12.43,,,30.22,30.34,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-24,44.60,82.40,14.00,47.84,0.00,11.51,,S,3.11,12.43,,,30.22,30.38,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-25,50.00,82.76,37.40,57.20,0.00,20.71,,S,3.11,6.21,,,30.20,30.37,NCD,no cloud detected,BKN,mostly cloudy,-RA,light rain,IWC61,light rain,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-26,51.80,82.04,32.00,59.00,0.00,20.80,,S,3.11,6.21,,,30.22,30.37,NCD,no cloud detected,OVC,overcast,-RA,light rain,IWC61,light rain,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-27,51.80,77.00,39.20,68.00,0.00,17.26,,NW,3.11,6.00,,,30.28,30.30,FEW,mostly clear,OVC,overcast,-RA,light rain,IWC61,light rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-28,50.00,78.80,44.60,51.80,0.00,23.04,,NE,3.11,6.00,,,30.22,30.35,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-29,51.80,74.48,42.80,59.00,0.00,16.11,,S,3.11,6.21,,,30.27,30.39,ICC03,three oktas - 4/10,OVC,overcast,IWC05,haze,IWC04,smoke,BR,mist,IWC10,mist,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-30,50.00,79.52,41.00,55.40,0.00,14.96,,NW,3.11,9.32,,,30.24,30.39,NCD,no cloud detected,OVC,overcast,IWC50,light intermittent drizzle,IWC05,haze,HZ,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-05-31,46.40,81.32,33.80,50.00,0.00,13.87,,S,3.11,12.43,,,30.18,30.33,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-01,48.20,83.30,23.00,45.32,0.00,13.87,,S,3.11,9.32,,,30.13,30.27,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-02,46.40,78.98,32.00,51.44,0.00,17.26,,N,3.11,9.32,,,30.20,30.30,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-03,50.00,80.60,17.60,50.00,0.00,17.26,,S,3.11,12.43,,,30.20,30.30,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-04,53.60,80.60,44.96,53.42,0.00,11.51,,SE,3.11,12.43,,,30.20,30.36,NCD,no cloud detected,BKN,mostly cloudy,RA,rain,IWC63,rain,HZ,haze,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-05,56.48,80.96,42.80,57.20,0.00,14.99,23.04,S,3.11,6.21,,,30.15,30.34,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC50,light intermittent drizzle,IWC05,haze,HZ,haze,IWC04,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-06,57.20,78.80,46.40,56.84,0.00,13.87,,NE,3.00,6.21,,,30.20,30.34,NCD,no cloud detected,OVC,overcast,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-07,55.40,80.60,44.06,65.12,0.00,11.51,,SE,3.11,12.43,,,30.18,30.34,NCD,no cloud detected,OVC,overcast,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-08,55.40,79.16,46.40,57.20,0.00,23.02,,N,3.11,12.43,0.20,,30.12,30.30,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,RA,rain,IWC60,light intermittent rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-09,56.12,77.00,46.40,66.20,0.00,17.26,,S,3.11,9.32,,,30.12,30.27,FEW,mostly clear,OVC,overcast,TS,thunderstorm,IWC13,thunderstorm in the vicinity,RA,rain,IWC63,rain,-RA,light rain,IWC61,light rain,IWC51,light drizzle,IWC05,haze,,,,,,,,
MMPB,America/Mexico_City,1999-06-10,53.24,75.20,48.20,58.82,0.00,17.26,,S,0.00,9.32,,,30.20,30.27,NCD,no cloud detected,VV,overcast,IWC51,light drizzle,HZ,haze,IWC05,haze,FG,fog,IWC45,sky-obscuring fog,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-11,55.40,78.44,46.40,57.92,0.00,16.11,,E,3.11,6.21,,,30.18,30.28,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,RA,rain,IWC63,rain,-DZ,light drizzle,IWC51,light drizzle,IWC05,haze,IWC04,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-12,50.00,77.36,37.40,53.60,0.00,11.51,,S,3.11,12.43,,,30.20,30.30,FEW,mostly clear,OVC,overcast,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-13,51.80,80.60,39.20,53.06,0.00,11.51,,NE,3.11,12.43,,,30.20,30.30,NCD,no cloud detected,OVC,overcast,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-14,59.00,77.00,48.20,59.00,0.00,17.26,,S,3.11,6.21,,,30.20,30.34,SCT,partly cloudy,OVC,overcast,RA,rain,IWC52,intermittent drizzle,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-15,55.04,77.00,44.60,57.20,0.00,11.51,,S,3.11,6.21,,,30.17,30.29,FEW,mostly clear,OVC,overcast,-RA,light rain,IWC61,light rain,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-16,58.64,77.00,33.80,60.80,0.00,17.26,,S,3.11,9.32,,,30.05,30.26,SKC,clear,OVC,overcast,VCRA,rain in the vicinity,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-17,48.20,75.92,32.00,55.22,0.00,17.26,,NE,3.11,12.43,,,30.20,30.30,FEW,mostly clear,OVC,overcast,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-18,55.40,75.20,42.80,57.20,0.00,11.51,,NW,3.11,18.64,,,30.19,30.29,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,SH,showers,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-19,53.60,78.80,42.80,55.58,0.00,13.87,,S,3.11,12.43,,,30.15,30.29,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,RA,rain,IWC63,rain,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-20,55.40,77.00,48.20,64.40,0.00,20.71,,S,3.00,12.43,,,30.16,30.26,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,VCRA,rain in the vicinity,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-21,53.60,77.00,50.00,57.38,0.00,16.11,,S,3.00,12.43,,,30.13,30.27,NCD,no cloud detected,OVC,overcast,VCRA,rain in the vicinity,IWC60,light intermittent rain,-RA,light rain,IWC61,light rain,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-22,51.80,76.28,46.40,64.40,0.00,16.11,,S,1.75,12.43,,,30.16,30.26,NCD,no cloud detected,OVC,overcast,RA,rain,-RA,light rain,IWC61,light rain,IWC05,haze,IWC04,smoke,FG,fog,IWC44,fog,BR,mist,IWC10,mist,,,,,,
MMPB,America/Mexico_City,1999-06-23,57.20,75.20,46.40,57.20,0.00,20.71,,NE,6.00,6.00,,,30.12,30.24,SCT,partly cloudy,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-24,59.00,73.40,50.00,60.80,0.00,16.11,,S,3.11,12.43,,,30.14,30.24,SCT,partly cloudy,OVC,overcast,-RA,light rain,IWC61,light rain,DZ,drizzle,IWC53,drizzle,IWC50,light intermittent drizzle,IWC04,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-25,57.20,68.72,55.40,57.74,0.00,20.71,,SE,0.50,12.43,,,30.17,30.27,SCT,partly cloudy,OVC,overcast,IWC61,light rain,DZ,drizzle,IWC53,drizzle,IWC50,light intermittent drizzle,IWC05,haze,IWC04,smoke,FG,fog,IWC44,fog,,,,,,,,
MMPB,America/Mexico_City,1999-06-26,55.40,71.96,50.00,57.20,0.00,20.71,,S,2.00,12.43,,,30.20,30.29,SCT,partly cloudy,OVC,overcast,IWC50,light intermittent drizzle,FG,fog,IWC44,fog,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-27,53.96,76.64,50.00,55.94,0.00,16.11,,S,3.11,12.43,,,30.20,30.33,NCD,no cloud detected,OVC,overcast,IWC05,haze,FG,fog,IWC44,fog,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-28,51.80,75.56,48.20,57.20,0.00,17.26,,S,3.11,12.43,,,30.20,30.34,NCD,no cloud detected,OVC,overcast,IWC04,smoke,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-29,51.80,78.80,39.20,54.14,0.00,11.51,,S,3.11,10.00,,,30.14,30.30,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-06-30,53.24,79.70,40.64,55.40,0.00,13.87,,S,0.00,12.43,,,30.11,30.26,NCD,no cloud detected,OVC,overcast,-RA,light rain,IWC61,light rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-01,53.60,76.10,46.40,64.40,0.00,17.26,,NW,0.00,6.21,,,30.13,30.22,NCD,no cloud detected,OVC,overcast,IWC95,thunderstorm with rain,RA,rain,IWC63,rain,-RA,light rain,IWC61,light rain,IWC52,intermittent drizzle,IWC05,haze,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-02,57.20,76.28,50.00,58.28,0.00,11.51,,N,3.11,9.32,,,30.12,30.20,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,-DZ,light drizzle,IWC51,light drizzle,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-03,55.40,64.40,50.00,58.28,0.00,11.51,,S,0.00,9.32,,,30.12,30.19,SCT,partly cloudy,OVC,overcast,RA,rain,IWC63,rain,FGRA,rain with fog,IWC60,light intermittent rain,-SHRA,showers of light rain,IWC80,showers of light rain,DZ,drizzle,IWC53,drizzle,-DZ,light drizzle,IWC51,light drizzle,IWC50,light intermittent drizzle,IWC05,haze
MMPB,America/Mexico_City,1999-07-04,55.40,80.24,46.40,57.20,0.00,13.87,,S,1.50,9.32,,,30.19,30.28,SCT,partly cloudy,VV,overcast,DZ,drizzle,IWC53,drizzle,-DZ,light drizzle,IWC51,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,IWC04,smoke,FG,fog,IWC44,fog,BR,mist,IWC10,mist,IWC45,sky-obscuring fog
MMPB,America/Mexico_City,1999-07-05,55.40,64.58,50.00,57.20,0.00,16.11,,S,2.50,12.43,,,30.30,30.37,BKN,mostly cloudy,OVC,overcast,RA,rain,IWC63,rain,VCRA,rain in the vicinity,-RA,light rain,IWC61,light rain,IWC51,light drizzle,-DZ,light drizzle,IWC05,haze,HZ,haze,,,,,,
MMPB,America/Mexico_City,1999-07-06,53.60,68.72,44.60,57.20,0.00,11.51,,S,3.11,12.43,,,30.30,30.40,SCT,partly cloudy,OVC,overcast,-RA,light rain,IWC61,light rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-07,53.24,73.04,44.60,66.20,0.00,13.87,,SE,0.12,6.21,,,30.29,30.38,FEW,mostly clear,OVC,overcast,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-08,50.00,74.30,44.60,59.00,0.00,20.71,,S,3.11,6.21,,,30.23,30.35,NCD,no cloud detected,OVC,overcast,IWC60,light intermittent rain,-RA,light rain,IWC61,light rain,IWC05,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-09,52.88,73.94,44.60,57.92,0.00,19.56,,SE,3.11,9.32,,,30.26,30.38,SCT,partly cloudy,OVC,overcast,IWC17,thunderstorm,IWC95,thunderstorm with rain,RA,rain,IWC63,rain,IWC05,haze,HZ,haze,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-10,50.00,74.84,44.60,53.96,0.00,16.11,,E,1.50,12.43,,,30.27,30.40,ICC03,three oktas - 4/10,OVC,overcast,RA,rain,IWC63,rain,IWC60,light intermittent rain,IWC05,haze,IWC04,smoke,BR,mist,IWC10,mist,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-11,50.00,75.20,26.60,53.96,0.00,40.26,,NW,3.11,12.43,,,30.24,30.34,NCD,no cloud detected,OVC,overcast,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-12,54.68,65.84,44.60,55.40,4.47,27.62,23.04,NW,3.11,12.43,,,30.20,30.28,FEW,mostly clear,OVC,overcast,IWC22,snow,RA,rain,IWC63,rain,DZ,drizzle,IWC53,drizzle,-DZ,light drizzle,IWC51,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,,,,,,
MMPB,America/Mexico_City,1999-07-13,55.40,71.60,32.36,53.60,0.00,18.41,,SE,1.24,12.43,,,30.27,30.36,NCD,no cloud detected,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-14,51.80,77.00,39.20,55.40,0.00,20.71,,S,0.00,6.00,,,30.27,30.35,SKC,clear,SCT,partly cloudy,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-15,48.56,75.20,42.80,62.60,0.00,23.04,,SE,3.11,20.51,,,30.22,30.31,NCD,no cloud detected,OVC,overcast,IWC29,thunderstorm,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-16,51.44,74.84,42.80,55.58,0.00,16.11,,NE,0.68,12.43,,,30.20,30.31,NCD,no cloud detected,OVC,overcast,IWC17,thunderstorm,IWC96,thunderstorm with hail,RA,rain,IWC63,rain,DZ,drizzle,IWC53,drizzle,IWC51,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,,,,,,
MMPB,America/Mexico_City,1999-07-17,48.20,73.40,37.40,56.66,0.00,27.62,,NE,3.11,18.64,,,30.26,30.38,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-18,50.00,69.80,46.40,60.80,0.00,23.04,,S,2.00,9.32,,,30.32,30.40,SCT,partly cloudy,OVC,overcast,IWC60,light intermittent rain,DZ,drizzle,IWC53,drizzle,IWC51,light drizzle,IWC50,light intermittent drizzle,IWC04,smoke,BR,mist,IWC10,mist,,,,,,,,
MMPB,America/Mexico_City,1999-07-19,53.60,73.76,50.00,57.20,0.00,13.87,,SE,3.11,12.43,,,30.26,30.41,SCT,partly cloudy,OVC,overcast,+RA,heavy rain,IWC65,heavy rain,RA,rain,IWC63,rain,IWC05,haze,FG,fog,IWC44,fog,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-20,39.20,73.40,44.60,55.40,0.00,11.51,,NW,3.11,12.43,,,30.27,30.34,FEW,mostly clear,OVC,overcast,RA,rain,IWC63,rain,IWC05,haze,IWC10,mist,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-21,51.80,66.20,44.60,55.40,0.00,13.87,,NW,3.11,12.43,,,30.33,30.39,NCD,no cloud detected,OVC,overcast,IWC51,light drizzle,-DZ,light drizzle,-DZBR,light drizzle with mist,IWC50,light intermittent drizzle,IWC05,haze,IWC10,mist,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-22,53.60,71.24,33.62,53.60,0.00,13.87,,NW,3.11,9.32,,,30.37,30.48,SCT,partly cloudy,OVC,overcast,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-23,46.76,77.00,37.40,53.60,0.00,16.11,,NW,3.11,12.43,,,30.30,30.43,NCD,no cloud detected,BKN,mostly cloudy,RA,rain,IWC63,rain,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-24,50.00,75.20,44.60,51.80,0.00,34.52,,E,3.11,12.43,,,30.23,30.35,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,SHRA,showers of rain,IWC81,showers of rain,IWC05,haze,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-25,50.00,75.92,44.60,54.68,0.00,11.51,,SE,1.24,12.43,,,30.21,30.35,NCD,no cloud detected,OVC,overcast,IWC95,thunderstorm with rain,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-26,53.60,73.40,50.00,59.00,0.00,16.11,,NE,3.11,12.43,,,30.27,30.39,ICC05,five oktas - 6/10,OVC,overcast,IWC17,thunderstorm,IWC95,thunderstorm with rain,IWC63,rain,IWC21,rain,-RA,light rain,IWC61,light rain,IWC51,light drizzle,IWC05,haze,IWC04,smoke,IWC44,fog,,,,
MMPB,America/Mexico_City,1999-07-27,50.00,75.20,44.60,57.20,0.00,16.11,,NW,3.11,12.43,,,30.30,30.42,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-28,50.00,78.80,42.80,53.60,0.00,13.81,,SE,3.11,12.43,,,30.33,30.44,NCD,no cloud detected,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-29,50.00,77.36,42.80,55.40,0.00,16.11,,S,3.11,12.43,,,30.30,30.40,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-30,52.88,78.80,42.80,55.40,0.00,49.21,,E,3.11,12.43,,,30.19,30.36,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-07-31,53.60,75.20,42.80,59.00,0.00,23.04,,SE,3.11,12.43,,,30.19,30.30,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,RA,rain,IWC63,rain,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-01,53.96,77.72,43.52,56.30,0.00,9.21,,S,3.11,12.43,,,30.23,30.34,NCD,no cloud detected,OVC,overcast,IWC04,smoke,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-02,53.60,79.16,45.14,59.00,0.00,20.80,,NW,3.11,12.43,,,30.26,30.40,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-03,50.00,75.20,46.40,59.00,0.00,17.26,,NE,3.11,12.43,,,30.26,30.40,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-04,52.88,75.20,41.00,51.80,0.00,13.87,,S,3.11,12.43,,,30.25,30.34,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-05,51.44,77.00,41.00,57.20,0.00,23.02,,NE,3.11,9.32,,,30.20,30.31,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-06,53.60,74.84,42.80,55.40,0.00,9.21,,S,0.50,9.32,,,30.21,30.33,ICC03,three oktas - 4/10,OVC,overcast,IWC95,thunderstorm with rain,IWC50,light intermittent drizzle,IWC05,haze,HZ,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-07,50.00,75.92,44.60,57.20,0.00,11.51,,S,2.00,9.32,,,30.24,30.35,NCD,no cloud detected,OVC,overcast,-RA,light rain,IWC61,light rain,HZ,haze,IWC05,haze,BR,mist,IWC10,mist,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-08,53.60,75.20,41.00,55.94,0.00,11.51,,NW,3.11,12.43,,,30.09,30.32,NCD,no cloud detected,OVC,overcast,-RA,light rain,IWC61,light rain,HZ,haze,IWC05,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-09,53.60,71.96,39.20,57.20,0.00,11.51,,S,3.11,12.43,,,30.18,30.32,SCT,partly cloudy,OVC,overcast,RA,rain,-RA,light rain,IWC61,light rain,IWC05,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-10,50.00,73.40,42.80,57.20,0.00,16.11,,S,3.11,6.21,,,30.19,30.33,NCD,no cloud detected,OVC,overcast,-RA,light rain,IWC61,light rain,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-11,53.60,75.20,46.40,62.60,0.00,17.26,,NE,3.00,12.43,,,30.24,30.34,SCT,partly cloudy,OVC,overcast,RA,rain,IWC63,rain,HZ,haze,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-12,53.60,77.36,46.40,57.20,0.00,13.87,,S,3.00,12.43,,,30.24,30.41,NCD,no cloud detected,OVC,overcast,IWC13,thunderstorm in the vicinity,IWC05,haze,HZ,haze,BR,mist,IWC10,mist,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-13,50.72,74.84,43.16,53.60,0.00,11.51,,SE,3.11,12.43,,,30.22,30.38,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,HZ,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-14,48.20,77.00,40.10,50.00,0.00,11.51,,S,3.11,12.43,,,30.23,30.33,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-15,48.56,78.08,37.40,53.60,0.00,11.51,,N,3.11,12.43,,,30.22,30.33,NCD,no cloud detected,OVC,overcast,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1999-08-16,51.08,73.40,33.80,52.52,0.00,11.51,,NW,3.11,12.43,,,30.29,30.39,NCD,no cloud detected,OVC,overcast,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
